[0.433, 11.0, 9.0, 0.898];[0.489, 13.0, 9.667, 0.808];[0, 1];
[0.443, 12.0, 10.667, 0.738];[0.386, 10.667, 12.667, 0.721];[1, 0];
[0.42, 14.667, 15.667, 0.838];[0.439, 13.333, 9.667, 0.875];[0, 1];
[0.427, 15.667, 6.667, 0.693];[0.398, 16.0, 10.0, 0.605];[1, 0];
[0.406, 14.667, 11.0, 0.763];[0.424, 14.0, 10.0, 0.827];[0, 1];
[0.441, 15.333, 10.667, 0.807];[0.427, 12.667, 8.667, 0.608];[0, 1];
[0.424, 11.333, 14.0, 0.704];[0.481, 18.667, 11.667, 0.669];[1, 0];
[0.467, 11.0, 13.333, 0.654];[0.453, 12.0, 9.333, 0.819];[0, 1];
[0.379, 13.333, 17.0, 0.656];[0.435, 15.0, 13.333, 0.686];[0, 1];
[0.526, 24.0, 10.0, 0.697];[0.393, 16.0, 9.0, 0.762];[0, 1];
[0.46, 12.333, 13.333, 0.682];[0.435, 15.667, 8.333, 0.671];[1, 0];
[0.514, 13.667, 8.333, 0.71];[0.44, 16.0, 11.333, 0.718];[1, 0];
[0.434, 11.333, 13.667, 0.806];[0.505, 11.667, 13.0, 0.721];[0, 1];
[0.462, 13.0, 11.333, 0.843];[0.475, 17.333, 11.0, 0.72];[0, 1];
[0.472, 10.0, 9.333, 0.808];[0.448, 14.667, 8.0, 0.787];[1, 0];
[0.463, 12.0, 16.667, 0.784];[0.462, 10.333, 11.0, 0.776];[0, 1];
[0.454, 13.0, 8.0, 0.636];[0.426, 14.333, 10.667, 0.778];[0, 1];
[0.464, 19.667, 12.0, 0.707];[0.444, 17.333, 12.667, 0.709];[0, 1];
[0.436, 16.333, 16.333, 0.683];[0.448, 15.667, 8.0, 0.737];[0, 1];
[0.44, 14.667, 13.0, 0.888];[0.466, 13.0, 10.0, 0.844];[1, 0];
[0.449, 13.667, 9.667, 0.704];[0.509, 10.667, 12.333, 0.819];[1, 0];
[0.46, 11.0, 9.0, 0.888];[0.417, 14.0, 12.0, 0.716];[1, 0];
[0.46, 11.0, 11.0, 0.745];[0.443, 13.667, 11.667, 0.713];[0, 1];
[0.512, 10.333, 13.667, 0.806];[0.442, 14.333, 12.0, 0.726];[0, 1];
[0.487, 12.333, 12.667, 0.837];[0.448, 12.333, 17.333, 0.729];[0, 1];
[0.472, 19.0, 15.0, 0.708];[0.452, 15.0, 11.0, 0.769];[0, 1];
[0.445, 11.667, 12.667, 0.783];[0.467, 16.333, 13.667, 0.78];[0, 1];
[0.448, 15.0, 12.667, 0.865];[0.482, 17.0, 10.667, 0.742];[1, 0];
[0.484, 13.667, 7.667, 0.72];[0.428, 19.0, 16.667, 0.683];[0, 1];
[0.403, 15.0, 9.667, 0.663];[0.427, 17.0, 13.0, 0.666];[1, 0];
[0.516, 14.0, 9.333, 0.794];[0.443, 14.333, 16.0, 0.659];[0, 1];
[0.451, 20.0, 7.667, 0.833];[0.458, 14.0, 12.0, 0.864];[0, 1];
[0.459, 16.333, 13.667, 0.781];[0.451, 17.0, 11.333, 0.745];[1, 0];
[0.446, 13.667, 14.667, 0.793];[0.471, 13.667, 10.333, 0.648];[0, 1];
[0.419, 14.333, 11.333, 0.826];[0.471, 14.333, 11.667, 0.798];[0, 1];
[0.492, 14.0, 11.333, 0.794];[0.516, 22.0, 7.667, 0.68];[0, 1];
[0.489, 10.667, 12.667, 0.779];[0.43, 11.0, 9.667, 0.821];[1, 0];
[0.516, 16.667, 10.0, 0.808];[0.452, 18.667, 8.667, 0.837];[1, 0];
[0.502, 16.0, 9.667, 0.771];[0.485, 16.0, 10.667, 0.8];[1, 0];
[0.415, 10.667, 15.333, 0.726];[0.447, 13.667, 8.333, 0.753];[0, 1];
[0.428, 15.333, 13.0, 0.806];[0.433, 11.667, 12.667, 0.752];[1, 0];
[0.407, 14.333, 10.667, 0.684];[0.465, 16.0, 8.667, 0.692];[0, 1];
[0.479, 13.0, 4.333, 0.748];[0.454, 11.667, 9.0, 0.762];[1, 0];
[0.423, 12.333, 13.0, 0.769];[0.429, 9.333, 13.0, 0.682];[0, 1];
[0.442, 13.667, 12.0, 0.7];[0.436, 14.333, 12.0, 0.798];[1, 0];
[0.48, 12.333, 8.333, 0.802];[0.484, 16.0, 10.0, 0.732];[1, 0];
[0.497, 16.667, 10.667, 0.758];[0.423, 13.667, 10.0, 0.67];[0, 1];
[0.442, 14.333, 14.333, 0.834];[0.468, 16.333, 9.667, 0.84];[1, 0];
[0.425, 14.333, 11.333, 0.755];[0.447, 12.667, 8.667, 0.778];[1, 0];
[0.493, 15.667, 6.0, 0.827];[0.443, 17.667, 12.333, 0.725];[0, 1];
[0.507, 15.333, 9.0, 0.853];[0.49, 12.0, 8.0, 0.873];[0, 1];
[0.471, 12.0, 11.667, 0.596];[0.516, 13.0, 11.667, 0.767];[0, 1];
[0.463, 14.667, 10.667, 0.67];[0.431, 12.667, 14.333, 0.72];[0, 1];
[0.537, 10.667, 9.667, 0.774];[0.488, 10.667, 8.0, 0.714];[1, 0];
[0.447, 17.0, 9.667, 0.895];[0.444, 16.333, 12.667, 0.725];[0, 1];
[0.454, 12.333, 13.667, 0.74];[0.445, 18.667, 12.333, 0.823];[0, 1];
[0.46, 19.333, 11.0, 0.674];[0.538, 15.333, 12.333, 0.784];[1, 0];
[0.489, 17.333, 7.667, 0.87];[0.437, 14.0, 6.667, 0.756];[0, 1];
[0.461, 11.667, 10.0, 0.737];[0.488, 14.667, 10.667, 0.717];[1, 0];
[0.47, 10.667, 11.0, 0.778];[0.436, 12.0, 10.0, 0.771];[0, 1];
[0.495, 14.333, 8.667, 0.793];[0.429, 12.667, 9.667, 0.833];[0, 1];
[0.502, 16.0, 5.333, 0.788];[0.484, 14.0, 11.0, 0.717];[1, 0];
[0.463, 19.0, 10.0, 0.787];[0.473, 14.0, 10.0, 0.786];[0, 1];
[0.399, 12.333, 10.0, 0.798];[0.444, 11.667, 11.667, 0.719];[1, 0];
[0.423, 16.0, 9.333, 0.771];[0.43, 15.333, 8.333, 0.81];[0, 1];
[0.348, 12.0, 17.0, 0.769];[0.437, 10.667, 13.667, 0.746];[1, 0];
[0.423, 19.0, 12.333, 0.817];[0.437, 15.0, 17.667, 0.783];[1, 0];
[0.424, 15.0, 11.667, 0.758];[0.508, 16.333, 8.0, 0.818];[0, 1];
[0.471, 17.667, 10.0, 0.678];[0.479, 16.0, 8.333, 0.672];[0, 1];
[0.451, 11.667, 8.333, 0.765];[0.418, 12.0, 16.667, 0.787];[1, 0];
[0.495, 11.667, 13.333, 0.698];[0.426, 17.0, 10.333, 0.811];[1, 0];
[0.469, 16.0, 9.0, 0.763];[0.444, 14.333, 9.0, 0.67];[1, 0];
[0.433, 12.667, 11.667, 0.765];[0.457, 14.333, 8.667, 0.753];[1, 0];
[0.428, 13.333, 10.333, 0.638];[0.408, 13.0, 17.0, 0.716];[0, 1];
[0.44, 18.333, 13.0, 0.694];[0.447, 12.333, 10.0, 0.728];[0, 1];
[0.468, 13.667, 9.0, 0.744];[0.483, 11.667, 9.667, 0.802];[0, 1];
[0.445, 10.667, 13.0, 0.763];[0.429, 12.333, 14.333, 0.838];[0, 1];
[0.492, 15.667, 11.0, 0.741];[0.403, 12.0, 8.667, 0.789];[0, 1];
[0.473, 16.333, 9.0, 0.682];[0.43, 13.667, 10.667, 0.743];[1, 0];
[0.502, 10.0, 10.333, 0.889];[0.435, 10.667, 8.0, 0.795];[1, 0];
[0.51, 12.667, 10.333, 0.744];[0.5, 15.333, 10.333, 0.794];[0, 1];
[0.455, 14.333, 10.333, 0.776];[0.519, 16.0, 8.333, 0.762];[0, 1];
[0.477, 12.0, 10.0, 0.806];[0.453, 10.0, 12.667, 0.73];[0, 1];
[0.42, 17.0, 10.667, 0.689];[0.423, 16.0, 12.333, 0.748];[1, 0];
[0.396, 11.333, 9.333, 0.727];[0.457, 14.667, 9.667, 0.726];[0, 1];
[0.4, 14.0, 13.333, 0.725];[0.45, 15.333, 13.333, 0.798];[0, 1];
[0.474, 10.333, 9.333, 0.784];[0.446, 13.667, 12.333, 0.802];[0, 1];
[0.408, 13.333, 15.333, 0.848];[0.456, 13.333, 11.0, 0.784];[1, 0];
[0.479, 12.667, 6.333, 0.77];[0.469, 15.333, 11.0, 0.611];[1, 0];
[0.457, 11.333, 12.0, 0.706];[0.436, 12.667, 14.0, 0.806];[0, 1];
[0.518, 14.667, 10.667, 0.797];[0.449, 11.667, 8.333, 0.736];[0, 1];
[0.48, 9.333, 9.667, 0.809];[0.474, 13.333, 10.0, 0.826];[0, 1];
[0.465, 16.0, 8.333, 0.706];[0.36, 15.0, 13.0, 0.714];[0, 1];
[0.485, 16.0, 8.667, 0.832];[0.446, 14.333, 11.667, 0.854];[0, 1];
[0.479, 13.667, 7.333, 0.723];[0.442, 12.667, 12.333, 0.666];[0, 1];
[0.443, 12.667, 7.333, 0.806];[0.454, 15.0, 11.333, 0.809];[0, 1];
[0.458, 15.0, 10.667, 0.745];[0.449, 15.333, 8.667, 0.793];[1, 0];
[0.443, 11.0, 11.667, 0.738];[0.46, 13.667, 8.0, 0.769];[0, 1];
[0.459, 10.667, 13.333, 0.76];[0.469, 16.667, 8.0, 0.779];[1, 0];
[0.498, 15.667, 9.667, 0.729];[0.48, 14.0, 6.0, 0.755];[1, 0];
[0.417, 10.333, 16.333, 0.687];[0.482, 12.667, 11.333, 0.788];[0, 1];
[0.477, 17.0, 11.0, 0.769];[0.431, 11.667, 8.667, 0.743];[0, 1];
[0.421, 12.667, 10.0, 0.876];[0.51, 16.0, 9.333, 0.843];[1, 0];
[0.442, 14.333, 8.333, 0.744];[0.448, 12.667, 11.333, 0.82];[1, 0];
[0.441, 15.0, 9.0, 0.791];[0.446, 11.667, 10.667, 0.771];[1, 0];
[0.471, 11.667, 11.333, 0.806];[0.462, 19.333, 9.667, 0.785];[0, 1];
[0.469, 13.0, 10.333, 0.769];[0.465, 12.667, 7.333, 0.846];[0, 1];
[0.513, 12.0, 7.667, 0.774];[0.41, 13.333, 12.333, 0.713];[1, 0];
[0.432, 13.667, 10.667, 0.74];[0.453, 15.667, 10.0, 0.76];[0, 1];
[0.459, 11.667, 11.667, 0.731];[0.398, 11.0, 11.0, 0.753];[0, 1];
[0.47, 13.0, 12.667, 0.762];[0.498, 13.333, 8.333, 0.766];[0, 1];
[0.49, 13.333, 14.0, 0.816];[0.508, 14.333, 12.333, 0.699];[1, 0];
[0.446, 19.0, 10.0, 0.839];[0.48, 19.333, 11.333, 0.634];[0, 1];
[0.442, 14.333, 11.667, 0.81];[0.453, 20.0, 11.667, 0.677];[0, 1];
[0.413, 17.0, 10.667, 0.787];[0.462, 13.667, 10.667, 0.671];[0, 1];
[0.445, 15.667, 12.333, 0.719];[0.457, 12.333, 10.333, 0.742];[0, 1];
[0.418, 17.333, 12.667, 0.785];[0.46, 15.667, 12.667, 0.793];[0, 1];
[0.497, 12.667, 14.333, 0.634];[0.471, 11.667, 11.333, 0.733];[0, 1];
[0.416, 16.0, 10.0, 0.791];[0.435, 16.667, 10.667, 0.712];[0, 1];
[0.501, 15.0, 6.333, 0.844];[0.466, 13.333, 9.0, 0.852];[0, 1];
[0.476, 13.333, 12.333, 0.733];[0.471, 14.333, 16.333, 0.715];[0, 1];
[0.484, 11.667, 12.0, 0.739];[0.432, 10.667, 10.0, 0.718];[0, 1];
[0.473, 15.333, 14.0, 0.698];[0.547, 16.0, 9.0, 0.804];[1, 0];
[0.437, 12.333, 15.0, 0.712];[0.512, 19.667, 10.667, 0.734];[0, 1];
[0.436, 18.0, 14.667, 0.768];[0.449, 12.333, 13.0, 0.929];[0, 1];
[0.471, 13.0, 13.333, 0.802];[0.451, 18.333, 9.333, 0.949];[0, 1];
[0.467, 12.0, 12.0, 0.808];[0.533, 15.0, 8.0, 0.737];[0, 1];
[0.463, 14.333, 12.333, 0.723];[0.497, 15.667, 9.0, 0.753];[0, 1];
[0.44, 10.333, 12.667, 0.825];[0.452, 15.0, 9.667, 0.692];[1, 0];
[0.443, 15.0, 16.0, 0.765];[0.488, 18.333, 12.0, 0.767];[1, 0];
[0.495, 17.333, 5.333, 0.778];[0.436, 17.0, 15.0, 0.647];[0, 1];
[0.47, 18.0, 11.667, 0.703];[0.433, 12.667, 13.0, 0.79];[0, 1];
[0.474, 18.0, 11.0, 0.852];[0.474, 16.0, 10.0, 0.798];[0, 1];
[0.448, 15.333, 13.333, 0.721];[0.406, 17.333, 12.667, 0.691];[1, 0];
[0.425, 18.0, 8.667, 0.694];[0.414, 13.667, 13.667, 0.782];[1, 0];
[0.426, 9.333, 8.333, 0.853];[0.447, 14.333, 14.0, 0.75];[0, 1];
[0.445, 12.667, 12.333, 0.764];[0.447, 16.0, 11.0, 0.795];[1, 0];
[0.444, 16.0, 12.333, 0.766];[0.497, 13.667, 11.0, 0.623];[0, 1];
[0.512, 13.0, 10.667, 0.917];[0.417, 15.0, 14.0, 0.703];[1, 0];
[0.417, 12.0, 15.333, 0.844];[0.495, 13.333, 8.333, 0.795];[1, 0];
[0.431, 14.667, 10.333, 0.824];[0.471, 14.333, 8.333, 0.819];[0, 1];
[0.424, 13.0, 15.333, 0.776];[0.439, 12.333, 9.333, 0.785];[1, 0];
[0.463, 14.333, 12.333, 0.809];[0.436, 13.333, 9.0, 0.79];[0, 1];
[0.432, 11.667, 9.333, 0.781];[0.426, 15.333, 11.0, 0.79];[1, 0];
[0.506, 12.0, 12.0, 0.659];[0.438, 10.0, 10.667, 0.88];[0, 1];
[0.459, 17.0, 7.667, 0.812];[0.459, 13.0, 14.667, 0.678];[1, 0];
[0.489, 11.667, 8.333, 0.691];[0.471, 14.0, 12.0, 0.697];[1, 0];
[0.516, 12.0, 8.333, 0.69];[0.488, 14.333, 8.667, 0.694];[1, 0];
[0.493, 14.0, 11.0, 0.776];[0.486, 14.0, 12.333, 0.766];[1, 0];
[0.463, 14.0, 11.333, 0.852];[0.418, 12.667, 15.333, 0.819];[1, 0];
[0.486, 15.667, 8.667, 0.691];[0.387, 11.667, 13.333, 0.775];[0, 1];
[0.468, 11.667, 14.667, 0.783];[0.505, 16.0, 9.667, 0.874];[0, 1];
[0.349, 21.0, 14.0, 0.842];[0.365, 20.0, 22.0, 0.63];[1, 0];
[0.464, 16.333, 12.667, 0.709];[0.433, 14.0, 8.333, 0.741];[0, 1];
[0.471, 12.333, 7.0, 0.812];[0.409, 12.0, 7.333, 0.7];[1, 0];
[0.457, 9.667, 8.667, 0.688];[0.479, 16.333, 9.667, 0.616];[1, 0];
[0.499, 13.0, 6.333, 0.798];[0.479, 15.667, 12.333, 0.843];[0, 1];
[0.468, 9.667, 7.333, 0.811];[0.422, 14.667, 12.333, 0.73];[1, 0];
[0.495, 15.333, 9.667, 0.787];[0.51, 17.0, 11.0, 0.766];[0, 1];
[0.465, 12.0, 11.333, 0.777];[0.479, 17.0, 10.333, 0.808];[1, 0];
[0.445, 11.0, 10.0, 0.605];[0.485, 14.667, 12.667, 0.789];[0, 1];
[0.448, 16.0, 9.667, 0.735];[0.406, 16.333, 11.333, 0.874];[0, 1];
[0.436, 11.333, 12.0, 0.722];[0.472, 8.0, 5.0, 0.817];[1, 0];
[0.39, 16.333, 13.667, 0.866];[0.415, 10.333, 10.333, 0.847];[1, 0];
[0.471, 13.333, 9.333, 0.773];[0.431, 13.333, 14.0, 0.839];[0, 1];
[0.476, 12.667, 9.333, 0.657];[0.493, 10.667, 7.0, 0.68];[0, 1];
[0.455, 17.333, 14.0, 0.761];[0.48, 11.0, 8.0, 0.679];[0, 1];
[0.494, 12.333, 6.333, 0.667];[0.458, 19.667, 10.667, 0.848];[0, 1];
[0.43, 14.667, 10.333, 0.68];[0.494, 18.0, 16.0, 0.66];[0, 1];
[0.5, 15.667, 14.0, 0.692];[0.462, 9.333, 10.333, 0.733];[1, 0];
[0.4, 14.333, 12.0, 0.722];[0.478, 11.333, 9.0, 0.742];[0, 1];
[0.464, 12.667, 15.667, 0.821];[0.461, 11.667, 12.667, 0.797];[1, 0];
[0.398, 15.0, 13.667, 0.702];[0.437, 11.333, 11.0, 0.724];[0, 1];
[0.435, 12.333, 14.0, 0.869];[0.45, 16.333, 11.0, 0.731];[0, 1];
[0.498, 14.333, 8.0, 0.804];[0.481, 13.333, 11.0, 0.757];[0, 1];
[0.439, 16.333, 8.333, 0.834];[0.459, 12.667, 17.333, 0.832];[0, 1];
[0.474, 12.0, 9.0, 0.77];[0.475, 14.0, 9.333, 0.707];[0, 1];
[0.516, 13.0, 11.333, 0.755];[0.453, 12.667, 9.333, 0.714];[1, 0];
[0.47, 16.0, 7.667, 0.801];[0.479, 16.0, 8.0, 0.849];[1, 0];
[0.438, 10.667, 14.333, 0.809];[0.416, 14.0, 9.667, 0.662];[1, 0];
[0.461, 10.0, 10.0, 0.808];[0.473, 12.333, 12.0, 0.826];[1, 0];
[0.462, 14.667, 9.333, 0.799];[0.461, 16.0, 14.667, 0.791];[1, 0];
[0.434, 14.333, 9.667, 0.799];[0.408, 13.0, 14.0, 0.774];[1, 0];
[0.424, 10.667, 14.667, 0.747];[0.473, 15.0, 11.667, 0.727];[1, 0];
[0.444, 11.333, 9.667, 0.816];[0.535, 14.667, 9.333, 0.802];[0, 1];
[0.463, 18.0, 13.0, 0.657];[0.493, 15.0, 10.667, 0.741];[1, 0];
[0.42, 14.0, 14.0, 0.824];[0.4, 15.0, 15.0, 0.81];[0, 1];
[0.461, 12.333, 8.0, 0.85];[0.497, 12.667, 10.0, 0.767];[1, 0];
[0.461, 13.667, 11.0, 0.693];[0.409, 17.333, 17.667, 0.76];[0, 1];
[0.413, 14.667, 9.333, 0.814];[0.474, 14.333, 8.667, 0.63];[0, 1];
[0.447, 17.0, 18.0, 0.684];[0.455, 12.0, 10.0, 0.571];[0, 1];
[0.438, 11.333, 11.333, 0.811];[0.466, 14.333, 14.333, 0.744];[1, 0];
[0.417, 7.0, 17.0, 0.853];[0.459, 14.667, 12.333, 0.69];[0, 1];
[0.45, 18.333, 11.667, 0.72];[0.374, 18.333, 11.667, 0.633];[0, 1];
[0.411, 16.333, 13.0, 0.771];[0.494, 15.0, 9.667, 0.731];[0, 1];
[0.488, 11.333, 8.667, 0.794];[0.433, 12.667, 10.0, 0.7];[1, 0];
[0.475, 14.0, 5.0, 0.864];[0.51, 13.0, 9.0, 0.705];[0, 1];
[0.429, 13.0, 10.667, 0.724];[0.455, 13.333, 7.0, 0.758];[0, 1];
[0.481, 12.667, 8.667, 0.69];[0.511, 13.333, 10.333, 0.676];[1, 0];
[0.43, 10.333, 12.667, 0.818];[0.446, 11.667, 14.0, 0.739];[1, 0];
[0.442, 14.667, 16.333, 0.732];[0.442, 13.333, 11.667, 0.813];[0, 1];
[0.39, 14.333, 13.333, 0.783];[0.501, 13.0, 6.0, 0.738];[0, 1];
[0.488, 14.333, 14.0, 0.736];[0.435, 13.0, 11.333, 0.691];[1, 0];
[0.467, 15.667, 6.667, 0.814];[0.469, 11.667, 10.0, 0.78];[1, 0];
[0.445, 17.333, 10.667, 0.841];[0.412, 10.0, 14.0, 0.741];[0, 1];
[0.447, 13.333, 13.667, 0.767];[0.42, 12.0, 20.0, 0.726];[0, 1];
[0.438, 18.0, 13.0, 0.678];[0.449, 13.667, 11.333, 0.747];[1, 0];
[0.47, 16.667, 6.667, 0.769];[0.395, 14.667, 10.667, 0.677];[1, 0];
[0.468, 19.0, 11.333, 0.67];[0.414, 20.333, 9.667, 0.717];[0, 1];
[0.485, 18.0, 7.0, 0.692];[0.455, 12.0, 10.0, 0.571];[0, 1];
[0.467, 14.667, 9.0, 0.708];[0.483, 13.667, 11.333, 0.91];[0, 1];
[0.444, 14.333, 13.0, 0.595];[0.48, 11.333, 10.667, 0.695];[1, 0];
[0.49, 16.0, 10.333, 0.703];[0.471, 12.667, 11.333, 0.736];[0, 1];
[0.469, 15.333, 8.667, 0.795];[0.427, 11.333, 9.333, 0.817];[1, 0];
[0.493, 16.667, 10.667, 0.769];[0.466, 12.0, 9.333, 0.825];[0, 1];
[0.47, 14.667, 11.667, 0.756];[0.459, 15.333, 12.0, 0.823];[1, 0];
[0.439, 9.0, 9.333, 0.773];[0.48, 14.667, 14.333, 0.835];[0, 1];
[0.48, 11.0, 11.0, 0.824];[0.475, 15.0, 13.333, 0.742];[1, 0];
[0.494, 13.0, 11.667, 0.787];[0.469, 15.0, 7.667, 0.727];[0, 1];
[0.403, 14.667, 16.667, 0.718];[0.394, 15.333, 16.0, 0.788];[0, 1];
[0.463, 14.333, 9.333, 0.68];[0.439, 12.333, 10.667, 0.698];[1, 0];
[0.489, 13.667, 8.667, 0.813];[0.447, 13.0, 12.0, 0.725];[1, 0];
[0.433, 12.333, 11.0, 0.79];[0.431, 16.667, 9.0, 0.743];[0, 1];
[0.412, 15.0, 12.667, 0.795];[0.411, 14.667, 10.333, 0.781];[0, 1];
[0.536, 12.0, 9.0, 0.738];[0.459, 15.667, 12.333, 0.792];[1, 0];
[0.488, 14.667, 8.0, 0.767];[0.456, 11.667, 10.667, 0.657];[1, 0];
[0.446, 11.0, 9.0, 0.66];[0.458, 14.333, 11.333, 0.834];[0, 1];
[0.432, 16.667, 8.0, 0.804];[0.442, 12.667, 12.0, 0.817];[1, 0];
[0.447, 15.667, 11.0, 0.716];[0.417, 14.333, 13.667, 0.757];[0, 1];
[0.469, 13.333, 14.0, 0.708];[0.405, 12.667, 15.0, 0.787];[0, 1];
[0.432, 15.667, 9.0, 0.811];[0.43, 12.667, 12.667, 0.742];[1, 0];
[0.424, 13.667, 13.333, 0.656];[0.423, 16.667, 13.0, 0.756];[1, 0];
[0.469, 15.0, 9.667, 0.784];[0.39, 14.0, 13.667, 0.824];[1, 0];
[0.447, 14.667, 10.667, 0.754];[0.417, 16.667, 11.667, 0.67];[1, 0];
[0.439, 12.333, 10.0, 0.744];[0.466, 11.667, 14.333, 0.72];[0, 1];
[0.462, 17.333, 13.667, 0.706];[0.417, 19.333, 16.667, 0.711];[1, 0];
[0.496, 16.667, 6.0, 0.855];[0.446, 13.667, 14.0, 0.728];[1, 0];
[0.516, 17.333, 7.0, 0.887];[0.474, 12.0, 13.667, 0.817];[1, 0];
[0.467, 15.0, 13.333, 0.781];[0.451, 16.0, 12.333, 0.635];[0, 1];
[0.415, 13.667, 13.0, 0.773];[0.435, 16.333, 11.0, 0.803];[1, 0];
[0.476, 12.667, 5.667, 0.665];[0.414, 14.667, 10.0, 0.806];[1, 0];
[0.498, 14.667, 9.667, 0.749];[0.453, 15.333, 7.0, 0.806];[1, 0];
[0.446, 15.667, 13.0, 0.733];[0.449, 14.0, 8.667, 0.761];[1, 0];
[0.503, 18.0, 9.0, 0.805];[0.463, 17.0, 7.0, 0.782];[0, 1];
[0.447, 13.333, 12.333, 0.756];[0.467, 19.333, 12.333, 0.636];[1, 0];
[0.446, 16.667, 11.667, 0.775];[0.464, 12.0, 8.0, 0.849];[1, 0];
[0.431, 16.0, 11.333, 0.769];[0.374, 17.0, 15.333, 0.696];[1, 0];
[0.472, 11.667, 11.0, 0.815];[0.508, 19.333, 8.667, 0.834];[1, 0];
[0.499, 11.333, 8.0, 0.745];[0.478, 15.333, 9.0, 0.808];[1, 0];
[0.431, 12.0, 11.667, 0.785];[0.439, 17.667, 8.333, 0.689];[1, 0];
[0.464, 11.667, 9.667, 0.825];[0.431, 14.0, 11.0, 0.775];[0, 1];
