[[0.431, 14.364, 10.394, 0.745], [0.438, 14.222, 8.639, 0.747], [1, 0]]
[[0.321, 12.5, 8.5, 0.53], [0.347, 12.5, 8.5, 0.662], [1, 0]]
[[0.433, 12.333, 10.156, 0.73], [0.45, 15.667, 9.771, 0.729], [1, 0]]
[[0.44, 12.051, 10.203, 0.745], [0.457, 14.169, 8.475, 0.732], [0, 1]]
[[0.431, 12.295, 11.667, 0.745], [0.456, 13.795, 10.897, 0.747], [1, 0]]
[[0.456, 14.787, 8.426, 0.744], [0.453, 14.02, 11.667, 0.776], [0, 1]]
[[0.34, 9.8, 8.8, 0.581], [0.369, 10.4, 5.8, 0.557], [0, 1]]
[[0.397, 12.154, 10.077, 0.724], [0.404, 12.333, 9.667, 0.719], [0, 1]]
[[0.442, 14.969, 9.785, 0.77], [0.442, 14.141, 10.156, 0.737], [1, 0]]
[[0.381, 11.385, 11.231, 0.603], [0.43, 14.867, 11.667, 0.721], [0, 1]]
[[0.453, 12.958, 9.069, 0.752], [0.452, 12.764, 9.25, 0.777], [0, 1]]
[[0.424, 13.077, 8.731, 0.75], [0.447, 15.741, 10.259, 0.721], [1, 0]]
[[0.431, 12.392, 11.684, 0.744], [0.446, 14.127, 10.089, 0.755], [0, 1]]
[[0.424, 12.5, 7.25, 0.703], [0.398, 12.667, 9.5, 0.705], [0, 1]]
[[0.44, 11.952, 10.143, 0.791], [0.441, 13.435, 10.71, 0.731], [0, 1]]
[[0.448, 13.943, 10.4, 0.726], [0.423, 15.171, 10.914, 0.743], [0, 1]]
[[0.423, 14.158, 10.263, 0.715], [0.442, 15.211, 9.526, 0.707], [1, 0]]
[[0.447, 12.127, 10.076, 0.743], [0.457, 13.823, 10.785, 0.749], [1, 0]]
[[0.424, 13.618, 10.735, 0.735], [0.449, 14.806, 10.516, 0.731], [1, 0]]
[[0.425, 14.857, 11.714, 0.719], [0.423, 12.167, 8.583, 0.647], [1, 0]]
[[0.445, 14.321, 10.256, 0.736], [0.444, 15.423, 10.308, 0.735], [1, 0]]
[[0.404, 12.727, 8.636, 0.68], [0.412, 12.917, 8.5, 0.726], [0, 1]]
[[0.444, 14.329, 10.219, 0.738], [0.456, 13.795, 11.973, 0.779], [0, 1]]
[[0.431, 15.286, 11.518, 0.751], [0.441, 13.352, 9.87, 0.709], [1, 0]]
[[0.403, 16.25, 10.0, 0.687], [0.391, 12.615, 8.769, 0.729], [0, 1]]
[[0.279, 10.5, 8.75, 0.546], [0.345, 9.5, 5.5, 0.592], [1, 0]]
[[0.294, 10.0, 7.667, 0.484], [0.322, 10.667, 9.0, 0.549], [1, 0]]
[[0.44, 14.486, 10.378, 0.741], [0.449, 15.08, 11.16, 0.706], [1, 0]]
[[0.443, 12.077, 10.185, 0.751], [0.437, 12.582, 10.418, 0.751], [1, 0]]
[[0.432, 15.177, 11.339, 0.751], [0.442, 14.25, 10.3, 0.743], [1, 0]]
[[0.439, 14.759, 10.845, 0.731], [0.44, 12.0, 10.117, 0.788], [1, 0]]
[[0.432, 12.423, 11.803, 0.742], [0.439, 11.836, 10.11, 0.789], [0, 1]]
[[0.444, 14.753, 9.616, 0.769], [0.457, 14.125, 8.5, 0.733], [1, 0]]
[[0.453, 12.98, 8.902, 0.767], [0.432, 13.167, 9.648, 0.76], [1, 0]]
[[0.439, 13.375, 9.792, 0.703], [0.429, 13.26, 10.4, 0.745], [1, 0]]
[[0.444, 15.031, 8.5, 0.736], [0.441, 14.176, 10.176, 0.721], [1, 0]]
[[0.418, 12.903, 9.645, 0.726], [0.432, 13.333, 10.455, 0.732], [1, 0]]
[[0.433, 14.333, 10.111, 0.753], [0.411, 13.385, 9.885, 0.737], [0, 1]]
[[0.428, 14.952, 10.619, 0.701], [0.41, 13.429, 9.476, 0.75], [1, 0]]
[[0.432, 15.159, 11.349, 0.75], [0.44, 13.302, 10.841, 0.734], [1, 0]]
[[0.242, 6.5, 3.5, 0.423], [0.244, 9.5, 5.5, 0.477], [0, 1]]
[[0.426, 13.0, 9.172, 0.758], [0.425, 15.6, 10.3, 0.735], [0, 1]]
[[0.436, 14.667, 11.5, 0.716], [0.443, 15.529, 9.647, 0.703], [1, 0]]
[[0.448, 14.906, 10.943, 0.706], [0.448, 15.673, 9.962, 0.728], [1, 0]]
[[0.415, 12.455, 6.909, 0.697], [0.393, 11.833, 9.417, 0.713], [0, 1]]
[[0.419, 12.292, 12.417, 0.715], [0.439, 14.021, 10.292, 0.743], [0, 1]]
[[0.409, 12.357, 9.143, 0.729], [0.41, 14.533, 8.667, 0.73], [1, 0]]
[[0.437, 12.433, 9.45, 0.743], [0.442, 14.164, 10.295, 0.741], [1, 0]]
[[0.436, 13.0, 11.172, 0.694], [0.439, 12.036, 10.25, 0.745], [1, 0]]
[[0.399, 12.077, 12.077, 0.673], [0.418, 12.483, 10.276, 0.76], [0, 1]]
[[0.44, 14.273, 11.485, 0.742], [0.443, 15.371, 10.714, 0.705], [1, 0]]
[[0.425, 15.242, 10.667, 0.732], [0.415, 13.324, 10.324, 0.737], [0, 1]]
[[0.431, 12.387, 11.688, 0.746], [0.454, 12.785, 9.38, 0.752], [0, 1]]
[[0.433, 12.471, 9.188, 0.785], [0.458, 12.588, 9.565, 0.752], [0, 1]]
[[0.457, 13.717, 10.261, 0.731], [0.449, 14.0, 11.617, 0.77], [1, 0]]
[[0.449, 12.918, 9.102, 0.776], [0.453, 12.94, 8.98, 0.767], [0, 1]]
[[0.407, 12.188, 12.562, 0.691], [0.422, 12.571, 10.371, 0.772], [1, 0]]
[[0.447, 14.424, 9.242, 0.79], [0.422, 12.688, 10.406, 0.767], [1, 0]]
[[0.449, 14.176, 11.382, 0.767], [0.452, 16.0, 10.028, 0.721], [1, 0]]
[[0.451, 14.107, 10.107, 0.739], [0.466, 13.72, 10.467, 0.755], [1, 0]]
[[0.435, 12.845, 9.155, 0.777], [0.451, 12.803, 9.239, 0.777], [1, 0]]
[[0.439, 14.0, 10.135, 0.744], [0.433, 12.964, 9.696, 0.758], [1, 0]]
[[0.444, 15.453, 10.347, 0.733], [0.464, 13.64, 10.48, 0.774], [0, 1]]
[[0.446, 12.5, 8.611, 0.729], [0.425, 12.684, 10.553, 0.775], [0, 1]]
[[0.43, 12.362, 11.739, 0.741], [0.444, 14.129, 10.114, 0.735], [1, 0]]
[[0.442, 13.957, 11.326, 0.758], [0.447, 13.065, 9.13, 0.758], [1, 0]]
[[0.371, 14.667, 10.778, 0.636], [0.383, 13.667, 10.667, 0.651], [0, 1]]
[[0.443, 13.615, 11.058, 0.753], [0.436, 13.373, 10.745, 0.733], [0, 1]]
[[0.449, 15.056, 8.417, 0.741], [0.441, 14.103, 9.718, 0.735], [1, 0]]
[[0.456, 13.923, 12.046, 0.781], [0.444, 13.453, 9.812, 0.716], [1, 0]]
[[0.37, 14.0, 7.4, 0.572], [0.383, 13.2, 9.0, 0.635], [1, 0]]
[[0.43, 13.026, 10.842, 0.734], [0.434, 14.051, 9.128, 0.747], [0, 1]]
[[0.415, 13.727, 9.091, 0.661], [0.389, 11.909, 8.545, 0.718], [0, 1]]
[[0.441, 14.209, 9.465, 0.737], [0.432, 12.977, 9.341, 0.774], [0, 1]]
[[0.421, 13.314, 12.0, 0.668], [0.434, 14.441, 10.353, 0.717], [0, 1]]
[[0.447, 15.019, 11.111, 0.705], [0.435, 13.566, 10.792, 0.733], [0, 1]]
[[0.43, 12.913, 9.457, 0.771], [0.455, 15.111, 10.533, 0.722], [1, 0]]
[[0.455, 15.023, 8.605, 0.744], [0.425, 15.277, 11.468, 0.745], [0, 1]]
[[0.443, 13.463, 10.841, 0.752], [0.463, 13.753, 10.469, 0.778], [0, 1]]
[[0.433, 12.607, 9.518, 0.741], [0.439, 11.983, 10.153, 0.787], [1, 0]]
[[0.449, 14.483, 10.0, 0.743], [0.439, 12.871, 9.823, 0.769], [0, 1]]
[[0.429, 12.791, 9.349, 0.751], [0.425, 15.068, 11.477, 0.747], [1, 0]]
[[0.453, 14.16, 10.074, 0.741], [0.456, 12.765, 9.481, 0.75], [0, 1]]
[[0.449, 14.147, 10.353, 0.725], [0.424, 15.206, 10.765, 0.739], [1, 0]]
[[0.434, 14.455, 10.455, 0.708], [0.431, 15.217, 10.696, 0.708], [1, 0]]
[[0.349, 11.0, 8.4, 0.637], [0.377, 14.333, 9.333, 0.722], [0, 1]]
[[0.43, 14.533, 10.433, 0.721], [0.441, 13.29, 9.71, 0.767], [1, 0]]
[[0.418, 14.538, 9.692, 0.678], [0.407, 12.429, 9.786, 0.71], [1, 0]]
[[0.442, 14.235, 11.412, 0.74], [0.432, 13.343, 10.886, 0.735], [1, 0]]
[[0.443, 12.785, 10.772, 0.709], [0.454, 12.821, 9.308, 0.751], [0, 1]]
[[0.364, 11.0, 9.714, 0.542], [0.405, 13.0, 9.571, 0.692], [1, 0]]
[[0.435, 15.619, 8.476, 0.733], [0.432, 15.333, 10.708, 0.713], [0, 1]]
[[0.448, 15.043, 11.13, 0.71], [0.446, 13.382, 9.779, 0.715], [0, 1]]
[[0.433, 14.957, 11.449, 0.751], [0.456, 13.913, 12.072, 0.785], [0, 1]]
[[0.455, 13.857, 12.262, 0.773], [0.441, 12.821, 9.774, 0.765], [1, 0]]
[[0.392, 12.455, 9.727, 0.653], [0.407, 14.0, 11.182, 0.74], [0, 1]]
[[0.426, 13.122, 9.347, 0.772], [0.428, 13.196, 10.471, 0.743], [1, 0]]
[[0.445, 14.528, 9.389, 0.79], [0.424, 12.667, 10.417, 0.774], [0, 1]]
[[0.444, 12.45, 8.975, 0.729], [0.438, 13.5, 10.05, 0.705], [0, 1]]
[[0.448, 13.385, 9.846, 0.713], [0.437, 12.705, 10.359, 0.752], [1, 0]]
[[0.435, 14.579, 10.263, 0.748], [0.423, 13.325, 10.275, 0.745], [1, 0]]
[[0.445, 14.95, 10.525, 0.725], [0.439, 12.086, 10.086, 0.791], [0, 1]]
[[0.447, 14.696, 9.826, 0.779], [0.449, 15.5, 9.717, 0.729], [0, 1]]
[[0.437, 15.5, 10.722, 0.707], [0.456, 15.148, 10.574, 0.723], [0, 1]]
[[0.428, 13.039, 9.353, 0.771], [0.445, 13.038, 8.885, 0.748], [0, 1]]
[[0.447, 15.415, 10.732, 0.709], [0.446, 13.415, 9.61, 0.764], [1, 0]]
[[0.443, 14.055, 9.182, 0.752], [0.454, 12.964, 9.857, 0.776], [1, 0]]
[[0.451, 13.857, 11.633, 0.774], [0.453, 13.271, 9.729, 0.771], [1, 0]]
[[0.456, 15.027, 10.541, 0.72], [0.42, 13.316, 10.237, 0.742], [1, 0]]
[[0.433, 12.354, 11.683, 0.747], [0.452, 13.244, 9.232, 0.777], [1, 0]]
[[0.43, 12.875, 9.281, 0.751], [0.433, 13.382, 10.0, 0.705], [0, 1]]
[[0.45, 14.605, 9.465, 0.783], [0.439, 14.098, 9.659, 0.736], [1, 0]]
[[0.454, 13.944, 11.722, 0.777], [0.449, 15.574, 9.944, 0.73], [1, 0]]
[[0.428, 12.792, 9.0, 0.744], [0.419, 15.68, 10.4, 0.73], [0, 1]]
[[0.442, 14.261, 10.625, 0.747], [0.439, 12.273, 9.659, 0.752], [0, 1]]
[[0.419, 15.559, 10.294, 0.719], [0.431, 14.467, 10.233, 0.747], [0, 1]]
[[0.456, 14.308, 8.756, 0.737], [0.447, 13.39, 9.896, 0.714], [0, 1]]
[[0.251, 10.0, 9.0, 0.479], [0.291, 8.0, 6.667, 0.406], [0, 1]]
[[0.419, 12.333, 8.533, 0.754], [0.447, 14.75, 10.125, 0.699], [1, 0]]
[[0.461, 13.759, 10.111, 0.749], [0.441, 13.074, 10.667, 0.745], [1, 0]]
[[0.436, 13.07, 10.721, 0.737], [0.448, 14.0, 11.614, 0.772], [0, 1]]
[[0.43, 13.345, 10.31, 0.737], [0.411, 13.379, 10.034, 0.729], [0, 1]]
[[0.235, 4.0, 3.0, 0.339], [0.448, 13.349, 9.795, 0.711], [1, 0]]
[[0.443, 14.429, 10.56, 0.743], [0.44, 12.143, 9.643, 0.748], [1, 0]]
[[0.434, 12.649, 9.544, 0.741], [0.456, 13.068, 10.017, 0.778], [1, 0]]
[[0.338, 14.0, 7.833, 0.562], [0.334, 11.0, 9.833, 0.61], [1, 0]]
[[0.439, 12.877, 11.2, 0.692], [0.441, 12.712, 9.818, 0.765], [1, 0]]
[[0.444, 12.904, 10.74, 0.697], [0.447, 14.181, 10.097, 0.742], [1, 0]]
[[0.419, 15.231, 11.923, 0.723], [0.39, 13.231, 10.615, 0.697], [1, 0]]
[[0.43, 14.905, 9.714, 0.781], [0.436, 14.316, 10.684, 0.746], [1, 0]]
[[0.44, 14.044, 9.711, 0.734], [0.444, 13.5, 10.854, 0.751], [0, 1]]
[[0.435, 13.304, 8.217, 0.692], [0.432, 14.231, 8.808, 0.753], [1, 0]]
[[0.452, 13.943, 11.086, 0.746], [0.442, 14.071, 9.9, 0.752], [1, 0]]
[[0.443, 11.956, 10.059, 0.753], [0.441, 12.797, 9.783, 0.765], [1, 0]]
[[0.441, 12.971, 9.171, 0.749], [0.45, 16.0, 10.0, 0.715], [1, 0]]
[[0.427, 12.903, 9.323, 0.749], [0.415, 13.424, 10.364, 0.734], [1, 0]]
[[0.421, 12.762, 9.476, 0.705], [0.425, 13.053, 8.737, 0.677], [0, 1]]
[[0.446, 15.067, 11.117, 0.711], [0.452, 12.983, 9.1, 0.766], [0, 1]]
[[0.43, 12.318, 10.159, 0.727], [0.45, 13.383, 9.681, 0.774], [1, 0]]
[[0.444, 12.771, 10.687, 0.711], [0.447, 12.145, 10.024, 0.746], [1, 0]]
[[0.459, 14.647, 8.353, 0.737], [0.438, 12.107, 10.196, 0.787], [1, 0]]
[[0.424, 14.778, 10.259, 0.719], [0.423, 13.207, 10.414, 0.732], [1, 0]]
[[0.393, 13.286, 10.5, 0.711], [0.39, 15.0, 8.917, 0.676], [0, 1]]
[[0.393, 13.056, 11.944, 0.659], [0.42, 14.111, 10.5, 0.718], [0, 1]]
[[0.413, 14.5, 8.4, 0.755], [0.358, 13.429, 8.714, 0.67], [0, 1]]
[[0.421, 15.576, 10.152, 0.713], [0.452, 16.0, 10.061, 0.72], [1, 0]]
[[0.446, 14.579, 9.553, 0.788], [0.425, 15.436, 10.615, 0.709], [1, 0]]
[[0.411, 13.222, 8.111, 0.69], [0.391, 14.75, 10.0, 0.683], [1, 0]]
[[0.44, 12.31, 9.437, 0.745], [0.434, 14.795, 11.301, 0.751], [0, 1]]
[[0.446, 15.349, 10.698, 0.71], [0.423, 13.455, 10.591, 0.736], [1, 0]]
[[0.419, 12.512, 12.651, 0.722], [0.426, 15.0, 11.578, 0.748], [0, 1]]
[[0.25, 6.0, 3.0, 0.428], [0.218, 8.0, 6.0, 0.305], [1, 0]]
[[0.406, 13.2, 12.1, 0.648], [0.445, 15.2, 9.55, 0.718], [1, 0]]
[[0.366, 12.857, 8.857, 0.711], [0.387, 12.667, 6.667, 0.617], [1, 0]]
[[0.453, 12.651, 9.133, 0.779], [0.443, 12.831, 9.783, 0.767], [1, 0]]
[[0.444, 12.831, 9.69, 0.767], [0.441, 13.264, 10.847, 0.745], [1, 0]]
[[0.406, 12.312, 10.125, 0.706], [0.408, 12.714, 8.786, 0.718], [1, 0]]
[[0.441, 12.462, 9.354, 0.747], [0.449, 12.94, 9.119, 0.752], [1, 0]]
[[0.4, 11.727, 8.727, 0.729], [0.411, 12.083, 10.0, 0.687], [1, 0]]
[[0.433, 12.697, 9.066, 0.782], [0.443, 15.143, 10.558, 0.723], [1, 0]]
[[0.423, 13.412, 12.0, 0.671], [0.442, 13.294, 9.588, 0.758], [1, 0]]
[[0.428, 12.381, 10.048, 0.725], [0.441, 13.442, 9.953, 0.706], [1, 0]]
[[0.42, 13.118, 9.882, 0.721], [0.414, 13.176, 9.176, 0.724], [0, 1]]
[[0.442, 12.032, 10.226, 0.748], [0.432, 15.062, 11.308, 0.75], [1, 0]]
[[0.45, 12.862, 9.046, 0.75], [0.449, 14.121, 11.121, 0.746], [0, 1]]
[[0.444, 14.373, 10.446, 0.744], [0.226, 5.5, 9.5, 0.414], [1, 0]]
[[0.444, 15.27, 10.622, 0.718], [0.44, 13.28, 10.813, 0.747], [0, 1]]
[[0.457, 14.159, 8.866, 0.736], [0.463, 13.683, 10.61, 0.75], [1, 0]]
[[0.43, 12.933, 11.844, 0.686], [0.438, 13.111, 10.578, 0.734], [0, 1]]
[[0.449, 14.468, 9.935, 0.742], [0.446, 15.492, 10.111, 0.726], [0, 1]]
[[0.451, 15.395, 8.5, 0.743], [0.447, 13.833, 10.738, 0.743], [1, 0]]
[[0.212, 6.5, 3.5, 0.348], [0.205, 11.0, 7.0, 0.435], [1, 0]]
[[0.444, 12.865, 9.811, 0.769], [0.462, 15.122, 10.595, 0.73], [0, 1]]
[[0.462, 13.691, 10.109, 0.751], [0.442, 14.056, 9.148, 0.751], [0, 1]]
[[0.385, 13.5, 9.75, 0.704], [0.431, 14.778, 10.556, 0.627], [1, 0]]
[[0.436, 12.893, 11.286, 0.687], [0.458, 14.463, 8.315, 0.734], [0, 1]]
[[0.446, 13.24, 9.02, 0.746], [0.449, 14.731, 10.808, 0.701], [0, 1]]
[[0.42, 15.471, 8.353, 0.731], [0.407, 12.789, 9.158, 0.734], [0, 1]]
[[0.446, 14.86, 11.04, 0.701], [0.452, 13.94, 11.62, 0.776], [0, 1]]
[[0.444, 15.286, 10.2, 0.731], [0.437, 12.586, 10.286, 0.752], [1, 0]]
[[0.395, 12.0, 11.652, 0.675], [0.416, 15.185, 10.148, 0.718], [1, 0]]
[[0.367, 11.667, 10.778, 0.554], [0.394, 12.375, 9.5, 0.694], [1, 0]]
[[0.435, 14.639, 10.25, 0.748], [0.445, 15.368, 10.763, 0.704], [0, 1]]
[[0.444, 14.708, 9.611, 0.767], [0.456, 14.099, 8.521, 0.734], [0, 1]]
[[0.44, 14.3, 11.5, 0.725], [0.419, 15.235, 9.882, 0.711], [1, 0]]
[[0.42, 14.545, 10.818, 0.703], [0.431, 13.318, 8.364, 0.691], [1, 0]]
[[0.445, 14.259, 10.111, 0.737], [0.448, 13.354, 10.488, 0.752], [1, 0]]
[[0.439, 14.054, 9.865, 0.737], [0.432, 14.306, 10.444, 0.725], [0, 1]]
[[0.44, 12.184, 9.632, 0.746], [0.445, 14.169, 10.039, 0.754], [1, 0]]
[[0.441, 12.333, 9.391, 0.749], [0.433, 14.957, 11.386, 0.752], [1, 0]]
[[0.443, 12.719, 8.5, 0.726], [0.439, 14.314, 8.657, 0.753], [0, 1]]
[[0.461, 15.222, 10.639, 0.73], [0.463, 13.597, 10.486, 0.774], [0, 1]]
[[0.425, 13.0, 9.4, 0.75], [0.435, 14.455, 8.727, 0.761], [1, 0]]
[[0.454, 14.268, 10.11, 0.741], [0.457, 13.829, 10.78, 0.746], [1, 0]]
[[0.437, 12.933, 9.1, 0.762], [0.441, 13.0, 8.138, 0.709], [0, 1]]
[[0.44, 12.017, 10.276, 0.743], [0.435, 12.621, 9.466, 0.741], [0, 1]]
[[0.322, 11.2, 11.0, 0.514], [0.307, 12.5, 12.0, 0.57], [1, 0]]
[[0.328, 14.2, 7.2, 0.539], [0.353, 12.5, 8.5, 0.604], [0, 1]]
[[0.438, 12.984, 11.113, 0.691], [0.453, 12.902, 9.033, 0.768], [0, 1]]
[[0.434, 12.924, 9.242, 0.778], [0.445, 15.149, 11.239, 0.71], [1, 0]]
[[0.437, 13.609, 11.522, 0.723], [0.428, 14.0, 10.381, 0.703], [1, 0]]
[[0.438, 14.079, 9.868, 0.733], [0.447, 14.027, 10.514, 0.731], [1, 0]]
[[0.376, 12.667, 11.5, 0.65], [0.384, 10.667, 6.333, 0.593], [1, 0]]
[[0.439, 14.746, 10.763, 0.73], [0.43, 13.155, 9.328, 0.774], [0, 1]]
[[0.264, 12.0, 11.0, 0.553], [0.323, 9.667, 6.667, 0.449], [1, 0]]
[[0.426, 15.216, 11.569, 0.747], [0.436, 12.212, 10.423, 0.785], [1, 0]]
[[0.306, 9.0, 5.667, 0.48], [0.298, 11.667, 5.667, 0.549], [1, 0]]
[[0.448, 14.296, 10.0, 0.74], [0.434, 14.889, 11.361, 0.753], [0, 1]]
[[0.432, 12.312, 8.188, 0.73], [0.436, 15.062, 9.562, 0.704], [1, 0]]
[[0.444, 14.194, 10.25, 0.755], [0.442, 13.286, 9.629, 0.76], [1, 0]]
[[0.452, 14.192, 10.154, 0.741], [0.446, 14.167, 10.064, 0.753], [1, 0]]
[[0.44, 14.597, 10.613, 0.734], [0.448, 13.984, 11.016, 0.743], [1, 0]]
[[0.396, 13.2, 10.6, 0.716], [0.401, 12.923, 8.923, 0.714], [1, 0]]
[[0.448, 14.59, 9.513, 0.788], [0.414, 12.5, 12.389, 0.712], [1, 0]]
[[0.432, 12.84, 9.38, 0.746], [0.448, 15.667, 9.804, 0.728], [1, 0]]
[[0.433, 15.523, 10.318, 0.703], [0.43, 12.432, 10.455, 0.78], [0, 1]]
[[0.393, 16.182, 10.273, 0.685], [0.42, 14.167, 9.667, 0.665], [1, 0]]
[[0.436, 14.463, 10.366, 0.747], [0.421, 13.465, 10.581, 0.736], [1, 0]]
[[0.439, 15.231, 8.5, 0.744], [0.429, 13.074, 9.148, 0.751], [1, 0]]
[[0.432, 14.91, 11.474, 0.753], [0.439, 12.675, 10.312, 0.75], [1, 0]]
[[0.423, 14.8, 8.267, 0.721], [0.397, 13.056, 10.5, 0.723], [0, 1]]
[[0.435, 12.8, 9.157, 0.777], [0.448, 13.366, 10.408, 0.749], [0, 1]]
[[0.42, 15.289, 11.289, 0.744], [0.433, 14.1, 9.175, 0.747], [0, 1]]
[[0.439, 13.061, 8.97, 0.758], [0.432, 13.343, 10.086, 0.707], [0, 1]]
[[0.425, 12.237, 12.085, 0.73], [0.442, 13.6, 10.617, 0.73], [0, 1]]
[[0.197, 4.0, 5.5, 0.38], [0.246, 6.5, 1.0, 0.476], [0, 1]]
[[0.449, 13.862, 10.923, 0.757], [0.441, 13.284, 10.687, 0.74], [1, 0]]
[[0.45, 14.367, 10.067, 0.717], [0.426, 12.9, 8.933, 0.742], [0, 1]]
[[0.427, 12.5, 8.333, 0.734], [0.415, 15.25, 9.625, 0.706], [0, 1]]
[[0.444, 12.936, 8.83, 0.741], [0.459, 13.681, 10.149, 0.735], [1, 0]]
[[0.412, 14.263, 10.947, 0.702], [0.415, 12.762, 10.476, 0.724], [0, 1]]
[[0.419, 14.273, 8.364, 0.755], [0.418, 12.667, 6.222, 0.686], [1, 0]]
[[0.452, 13.63, 10.726, 0.767], [0.444, 12.863, 9.781, 0.769], [1, 0]]
[[0.409, 13.364, 12.182, 0.667], [0.405, 13.048, 9.381, 0.737], [1, 0]]
[[0.448, 15.038, 11.139, 0.713], [0.442, 12.797, 9.911, 0.767], [0, 1]]
[[0.393, 13.714, 11.714, 0.636], [0.347, 12.143, 9.857, 0.64], [1, 0]]
[[0.384, 12.833, 10.5, 0.691], [0.447, 15.417, 10.0, 0.666], [0, 1]]
[[0.445, 13.737, 11.14, 0.759], [0.448, 13.0, 8.845, 0.746], [1, 0]]
[[0.446, 14.321, 10.071, 0.718], [0.435, 13.0, 9.679, 0.762], [0, 1]]
[[0.445, 14.137, 10.15, 0.754], [0.443, 12.85, 9.863, 0.767], [0, 1]]
[[0.453, 12.945, 9.055, 0.77], [0.442, 13.436, 9.836, 0.71], [0, 1]]
[[0.353, 13.0, 10.25, 0.649], [0.384, 11.625, 7.75, 0.704], [0, 1]]
[[0.413, 12.257, 12.4, 0.708], [0.422, 15.135, 11.027, 0.741], [1, 0]]
[[0.428, 12.865, 9.595, 0.761], [0.437, 13.237, 10.237, 0.711], [0, 1]]
[[0.37, 12.778, 8.556, 0.651], [0.402, 11.25, 7.375, 0.616], [0, 1]]
[[0.446, 13.627, 11.078, 0.755], [0.453, 13.943, 11.679, 0.777], [1, 0]]
[[0.435, 12.94, 9.194, 0.778], [0.441, 12.75, 9.735, 0.764], [0, 1]]
